Latitude,Longitude,LandslideN,Country,Date,Day,Month,Year,Continent,Fatalities,Trigger,Report_1,Source_1,Report_2,Source_2,Report_3,Source_3,Report_4,Source_4,Location_M,Precision,Location_R,geometry,WKT_GEOM
"-3,419162031","36,6964173",3540,Tanzania,2013-04-01,1,4,2013,E. Africa,13,rainfall,"Mudslides after torrential rains have killed 13 people at a quarry in the northern Tanzanian town of Arusha, a senior government official said on Tuesday.

Tanzania's buoyant economy has fuelled a building boom, especially in the centre of the tourist to",http://uk.reuters.com/article/2013/04/02/uk-tanzania-mudslides-idUKBRE9310D620130402,,,,,,,Arusha,"108372841,874",Arusha,POINT Z (36.6964173 -3.419162031 3540),POINT (36.6964173 -3.419162031)
"-3,88468755","32,39136689",4296,Tanzania,2015-04-16,16,4,2015,E. Africa,19,illegal mining,"At least 19 gold miners were killed on Thursday night in a landslide in Tanzania's northwestern district of Kahama, with many more feared trapped in mining pits, police said on Friday.

Justus Kamugisha, Shinyanga regional police commander, said 19 bodie",http://www.globalpost.com/article/6519760/2015/04/17/19-miners-killed-more-feared-trapped-tanzania-landslide,,,,,,,Kahama,"8621144536,1","Near Bulyanhulu Gold Mine, Kahama",POINT Z (32.39136689 -3.88468755 4296),POINT (32.39136689 -3.88468755)
"-9,228702674","33,68548102",4699,Tanzania,2016-05-04,4,5,2016,E. Africa,5,rainfall,"Five people were killed and several others injured in a landslide caused by heavy rains that hit the southwest Tanzania’s district of Rungwe, local officials said Thursday.

James Mgumba, the Busokelo Division Officer in the district, said the incident",http://www.coastweek.com/3919-latest-news-06.htm,,,,,,,Rungwe,"2088450994,12","Busokelo Council, Rungwe District, Mbeya region",POINT Z (33.68548102 -9.228702674 4699),POINT (33.68548102 -9.228702674)
"17,09608639","98,59004221",48,Thailand,2004-05-20,20,5,2004,S.E. Asia,4,rainfall,"Clearing mudflow, hit by another surge",http://dailytelegraph.news.com.au/story.jsp?sectionid=1274&storyid=1373934,,,,,,,Mae Ramat,"1614459427,15","Mae Ramad district, Tak province",POINT Z (98.59004221 17.09608639 48),POINT (98.59004221 17.09608639)
"6,531106947","100,9128536",585,Thailand,2005-12-17,17,12,2005,S.E. Asia,5,rainfall,"Torrential monsoon rains have wreaked havoc across Thailand's south, killing 12 people and leaving two missing in the past week, officials said on Sunday. Seven of the victims died in two mudslides.The Meteorological Department, which recorded more than",http://www.abs-cbnnews.com/storypage.aspx?StoryId=25163,"In Saba Yoi district, a landslide killed five people on Saturday night.",http://nationmultimedia.com/2005/12/19/headlines/index.php?news=headlines_19457758.html,,,,,Saba Yoi,"934619751,298",Sabayoy district,POINT Z (100.9128536 6.531106947 585),POINT (100.9128536 6.531106947)
"6,531106947","100,9128536",586,Thailand,2005-12-17,17,12,2005,S.E. Asia,2,rainfall,"Torrential monsoon rains have wreaked havoc across Thailand's south, killing 12 people and leaving two missing in the past week, officials said on Sunday. Seven of the victims died in two mudslides.The Meteorological Department, which recorded more than",http://www.abs-cbnnews.com/storypage.aspx?StoryId=25163,,,,,,,Saba Yoi,"934619751,298",Sabayoy district,POINT Z (100.9128536 6.531106947 586),POINT (100.9128536 6.531106947)
"17,65764713","100,0142176",670,Thailand,2006-05-22,22,5,2006,S.E. Asia,80,rainfall,"In the Laplae district of Uttaradit province, 330 mm (13 inches) of rain fell in the 24 hours to 0000 GMT on Tuesday, causing mudslides which buried 10 houses and killed six people, officials said.",http://today.reuters.com/news/newsArticle.aspx?type=scienceNews&storyID=2006-05-23T094610Z_01_BKK106441_RTRUKOC_0_US-WEATHER-THAILAND.xml,An aerial view of a village in Uttaradit inundated by a flash flood yesterday. More than 30 bodies have been recovered and at least 70 are still missing in mudslides after several days of torrential rain.,http://nationmultimedia.com/2006/05/24/headlines/headlines_30004769.php,"Heavy rains that started Sunday caused rivers and reservoirs to overflow in Thailand's five northern provinces of Nan, Phrae, Lamphang, Uttaradit and Sukhothai. The deluge also triggered mudslides, especially in Uttaradit province where up to 75 people l",http://news.xinhuanet.com/english/2006-05/25/content_4598269.htm,"Uttaradit, 500 km (310 miles) north of Bangkok, was the worst hit province with 37 known dead after a deluge which poured down 330 mm (13 inches) in one 24-hour period.",http://today.reuters.co.uk/news/newsArticle.aspx?type=scienceNews&storyID=2006-05-25T074105Z_01_BKK106441_RTRIDST_0_SCIENCE-WEATHER-THAILAND-DC.XML&pageNumber=1&imageid=&cap=&sz=13&WTModLoc=NewsArt-C1-ArticlePage1,Laplae,"470202747,756","Laplae district, Uttaradit province",POINT Z (100.0142176 17.65764713 670),POINT (100.0142176 17.65764713)
"17,1029678","100,8664826",1159,Thailand,2007-08-23,23,8,2007,S.E. Asia,1,rainfall,"A villager was killed by a rain-triggered mudslide and two others injured in Nakhon Thai district on Thursday. The dead man was identified as Samran Rattanakhon, 36. The injured were Somsong Srimulla, 42, and Boonsom Tomapla, 46.  They were foraging in t",http://www.bangkokpost.com/250807_News/25Aug2007_news10.php,,,,,,,Nakhon Thai,"2358901845,17",Nakhon Thai district,POINT Z (100.8664826 17.1029678 1159),POINT (100.8664826 17.1029678)
"7,284607017","100,4882642",2648,Thailand,2010-11-01,1,11,2010,S.E. Asia,5,rainfall,"The deluge, which hit other districts of Songkhla, claimed at least eight lives, including a family of five in Singha Nakhon district who were killed in a landslide.",http://www.bangkokpost.com/news/local/204654/worst-appears-over-for-hat-yai,,,,,,,Singha Nakhon,"153929874,532",Singha Nakhon district,POINT Z (100.4882642 7.284607017 2648),POINT (100.4882642 7.284607017)
"8,269595707","99,1142185",2742,Thailand,2011-03-29,29,3,2011,S.E. Asia,8,rainfall,"At least four people were killed and more than 100 are missing in a mudslide at Krabi's Khao Phanom district, while rescue workers have halted their operations fearing further slides.

After the hillside gave way, rescue workers found four victims--three",http://www.mcot.net/cfcustom/cache_page/188761.html,Intense rescue and recovery efforts are underway to save survivors and locate more than 100 people still unaccounted for after a village in flood-hit Krabi was swept away by a landslide. The number of bodies retrieved has increased to five.,http://phuketwan.com/tourism/phuket-region-awaits-rain-relief-tourists-evacuated-yemen-alert-phuket-events-13896/,"Public Health Minister Jurin Laksanavisit said Friday 46 of the victims died by drowning, eight in mudslides and two were electrocuted. Three people were swept away by floodwaters and two died in flood-related accidents, the Bangkok Post reported.


",http://www.upi.com/Top_News/World-News/2011/04/08/Thailand-flooding-kills-61/UPI-70421302299332/,,,Khao Phanom,"875839763,104","Khao Phanom, Krabi",POINT Z (99.1142185 8.269595707 2742),POINT (99.1142185 8.269595707)
"17,91284132","97,9688363",2909,Thailand,2011-08-03,3,8,2011,S.E. Asia,8,rainfall,"Three persons, including two boys, were killed in a landslide in Mae Hong Son on Wednesday, and one more flood-related death was reported in Sukhothai, raising the death toll to five.

Mae Hong Son Governor Kamthorn Thavornsathit said a landslide hit 11",http://www.mcot.net/cfcustom/cache_page/247420.html,"A landslide killed three people, injured 12 others, and left four others missing in Mae Hong Son's Sop Moei district on Wednesday.",http://www.reuters.com/article/2011/08/04/thailand-press-idUSL3E7J403320110804,"Sixteen northern provinces were inundated by the storm, which left more than 60 people dead in the Philippines last month but has since subsided, the Disaster Prevention and Mitigation Department said.

Of those killed, seven died in a single mudslide in",http://news.malaysia.msn.com/regional/article.aspx?cp-documentid=5125796,"Three more people were found dead in a landslide that slammed into a village in Mae Hong Son's Sop Moei district early this week, governor Kamthorn Thavornsathit said yesterday.

The latest victims were members of the Muentum family, identified as Prawit",http://www.bangkokpost.com/news/local/250542/family-members-killed-in-landslide,Sop Moei,"1419728808,58","Sop Moei district, Mae Hong Son",POINT Z (97.9688363 17.91284132 2909),POINT (97.9688363 17.91284132)
"13,24287938","99,80512554",3608,Thailand,2013-06-03,3,6,2013,S.E. Asia,3,rainfall,"Thai authorities say three stone grinding mill workers were killed and four were injured after gigantic rocks fell upon them during a landslide in a western province in Thailand.
Petchburi provincial governor Monthian Thongnit said Monday that authoritie",http://www.arabtimesonline.com/NewsDetails/tabid/96/smid/414/ArticleID/196877/reftab/149/t/3-killed-in-stone-mill-collapse-in-Thailand-s-west/Default.aspx,"Three workers were killed and four others injured when a landslide engulfed a rock grinding plant in Khao Yoi district of Phetchaburi province on Monday morning, police said.  Pol Col Decha Rakngan, chief of Khao Yoi police, said the landslide followed s",http://www.bangkokpost.com/breakingnews/353228/landslide-at-rock-grinding-plant-kills-3-worker-injures-4-others,,,,,Khao Yoi,"317533419,347","Khao Yoi district, Petchburi province'",POINT Z (99.80512554 13.24287938 3608),POINT (99.80512554 13.24287938)
"8,496317006","98,30924482",3653,Thailand,2013-07-03,3,7,2013,S.E. Asia,1,rainfall,"Three houses were buried and one man died in a mudslide in Thai Muang, north of Phuket, around 5am today (July 4). -Thai Muang District Officer Prapruet Youthanun named the dead man as Panya Kongnoy, 50. He said that local people had noticed Mr Prapuet",http://www.thephuketnews.com/one-dies-in-land-slide-in-phang-nga-40629.php,,,,,,,Thai Muang,"620431887,836","Thai Muang, north of Phuket",POINT Z (98.30924482 8.496317006 3653),POINT (98.30924482 8.496317006)
"7,848796221","98,36076473",4011,Thailand,2014-06-03,3,6,2014,S.E. Asia,3,construction,"A landslide killed three Myanmar construction workers as they were excavating land to build a hotel on a hillside in Phuket's Muang district on Tuesday afternoon, reports said. According to the reports,...

Please credit and share this article with other",http://www.bangkokpost.com/news/local/414607/landslide-kills-3-workers-in-phuket,,,,,,,Muang Phuket,"193578436,852","Muang district, Phuket",POINT Z (98.36076473 7.848796221 4011),POINT (98.36076473 7.848796221)
"6,081484755","101,2564564",4208,Thailand,2014-12-18,18,12,2014,S.E. Asia,1,rainfall,A young girl died in a landslide in Yala’s Than To district.,http://floodlist.com/asia/4-dead-14000-evacuated-floods-thailand-malaysia-border,,,,,,,Than To,"734119566,454","Than Ho, Yala",POINT Z (101.2564564 6.081484755 4208),POINT (101.2564564 6.081484755)
"19,17852958","98,85213117",3014,Thailand,2011-09-27,27,9,2011,S.E. Asia,5,rainfall,"A landslide hit a village in Chiang Mai early Wednesday, killing two victims and leaving three others missing.

The disaster took place at about 1am at Ban Mueang Kai in Mae Taeng district.

""All the five victims are from one same family,"" Tambon Mueang",http://www.nationmultimedia.com/new/breakingnews/Two-killed-in-Chiang-Mai-landslide-30166363.html,,,,,,,Mae Taeng,"1419778165,83","Ban Mueang Kai in Mae Taeng district, Chiang Mai",POINT Z (98.85213117 19.17852958 3014),POINT (98.85213117 19.17852958)
"17,09608639","98,59004221",5435,Thailand,2017-10-17,17,10,2017,S.E. Asia,1,rainfall,"A Karen resident sustained fatal injuries after a downpour-triggered landslide hit a shophouse on the Mae Ramat-Ban Tak road in Tak’s Mae Ramat district on Wednesday morning.


Following a 2am report of a landslide in Ban Nong Luang, police rushed to",http://www.nationmultimedia.com/detail/around_thailand/30329569,,,,,,,Mae Ramat,"1614459427,15","Mae Ramat-Ban Tak road, Ban Nong Luang, in Ramat *",POINT Z (98.59004221 17.09608639 5435),POINT (98.59004221 17.09608639)
"18,10990406","100,2471547",4804,Thailand,2016-07-01,1,7,2016,S.E. Asia,1,construction,"A woman was killed and seven other workers narrowly escaped injury after a landslide caused by days of heavy rain struck a construction site in Muang district on Saturday morning. Sirikhwan Wanti, 33, was buried beneath earth and mud in a pond that was b",http://www.bangkokpost.com/news/general/1025737/landslide-kills-woman-in-phrae,,,,,,,Muang Phrae,"768616630,153","Moo 10 of tambon Padaeng, Muang district",POINT Z (100.2471547 18.10990406 4804),POINT (100.2471547 18.10990406)
"41,3806314","41,78063321",2030,Turkey,2009-09-23,23,9,2009,W. Asia,4,rainfall,"Flash floods and a landslide triggered by heavy rainfall in north-east Turkey have killed at least four people, state media reports.

Three members of one family died when their house was crushed by a landslide on Wednesday night near the border with Geo",http://news.bbc.co.uk/2/hi/europe/8273615.stm,"Anatolia reported earlier in the day that floods killed four people after a building on a stream bed collapsed in the Borcka town of the Artvin province late Wednesday.

    ""Four people were killed in flooding. One person went missing. We assume that pe",http://news.xinhuanet.com/english/2009-09/24/content_12107634.htm,"Search-and-rescue teams retrieved the dead bodies of three women, identified as Gülsüm Demirci, Hacer Demirci and Ne?e Demirci, early yesterday. The three were trapped under the debris of a four-story house after the building collapsed due to a heavy d",http://www.todayszaman.com/tz-web/news-187946-101-floods-triggered-by-torrential-rains-in-northeast-kill-5.html,,,Borçka,"889744867,863",Borcka town of the Artvin province,POINT Z (41.78063321 41.3806314 2030),POINT (41.78063321 41.3806314)
"37,72090988","41,53311307",2448,Turkey,2010-07-13,13,7,2010,W. Asia,1,unknown,"Access to Hasankeyf’s iconic castle has been blocked off after one person was killed Tuesday night because of a falling rock, according to Batman’s acting governor.

“We’ve prohibited any access to Hasankeyf Castle as of now,” said Yasemin Çet",http://www.hurriyetdailynews.com/n.php?n=a-rock8217s-falling-took-a-life-in-hasankeyf-2010-07-14,,,,,,,Hasankeyf,"434016471,33",Hasankeyf,POINT Z (41.53311307 37.72090988 2448),POINT (41.53311307 37.72090988)
"41,03273747","37,72484398",2934,Turkey,2011-08-19,19,8,2011,W. Asia,2,rainfall,"One body was located on Sunday after a house was swept away two days earlier in a landslide that struck Ordu's Per?embe district, reported the Anatolia news agency.
 

The body found was that of Naz?m Konta? (55), who together with his wife, Nezaket Kont",http://www.sundayszaman.com/sunday/newsDetail_getNewsById.action?newsId=254429,,,,,,,Perşembe,"256875343,3","Per?embe district, Ordu",POINT Z (37.72484398 41.03273747 2934),POINT (37.72484398 41.03273747)
"37,30133061","43,67580409",3517,Turkey,2013-03-07,7,3,2013,W. Asia,4,rainfall,"Four members of the outlawed Kurdish Workers’ Party (PKK) were killed and two others injured in a landslide along the Turkish-Iraqi border in northern Iraq late Thursday, private Dogan News Agency reported Friday.

The landslide, which was triggered by",http://www.nzweek.com/world/4-pkk-members-killed-in-landslide-along-turkish-iraqi-border-53330/,,,,,,,Çukurca,"501432212,551","Bulbul village, close to Cukurca town of Hakkari *",POINT Z (43.67580409 37.30133061 3517),POINT (43.67580409 37.30133061)
"41,11716969","28,88087103",4039,Turkey,2014-06-29,29,6,2014,W. Asia,2,mining (unknown),"Two workers have died and another was injured after a landslide at a stone quarry in Istanbul’s Sultangazi district.

A construction vehicle operating at the site and another truck were both buried by the landslide. Both conductors of the vehicles were",http://www.hurriyetdailynews.com/two-workers-killed-in-landslide-at-stone-quarry.aspx?pageID=238&nID=68457&NewsCatID=341,,,,,,,Sultangazi,"31214146,9308","Sultangazi district, Istanbul",POINT Z (28.88087103 41.11716969 4039),POINT (28.88087103 41.11716969)
"37,13511035","33,17993087",3891,Turkey,2014-01-20,20,1,2014,W. Asia,1,construction,"One worker was killed while two others suffered slight injures due to a landslide at a construction site for a hydroelectric power plant in the Central Anatolian province of Karaman early Jan. 20.

The three workers were trapped under debris from a lands",http://www.hurriyetdailynews.com/worker-dies-in-landslide-at-jobsite-for-hydroelectric-plant-in-central-anatolia.aspx?pageID=238&nID=61280&NewsCatID=341,,,,,,,Merkez,"2940859266,57","Bucakk??la area, Karaman",POINT Z (33.17993087 37.13511035 3891),POINT (33.17993087 37.13511035)
"41,03728586","29,12329131",4176,Turkey,2014-09-29,29,9,2014,W. Asia,1,construction,"One worker has been killed in a landslide at a waste-water facility construction site in Istanbul’s Ümraniye district, while another has been wounded in an accident at the construction site of a new football stadium in the city.

Kadir Da?tan was buri",http://www.hurriyetdailynews.com/one-worker-killed-another-wounded-in-istanbul-workplace-accident.aspx?pageID=238&nID=72336&NewsCatID=341,,,,,,,Ümraniye,"41637517,1411","Ümraniye district, Istanbul",POINT Z (29.12329131 41.03728586 4176),POINT (29.12329131 41.03728586)
"38,05874031","31,37474442",4293,Turkey,2015-04-10,10,4,2015,W. Asia,1,mining (unknown),"A worker was killed in a landslide at a mine in the ?arkikaraa?aç district of Turkey’s Isparta province on April 10.

Mustafa Yayl?, 36, was seriously wounded when rocks fell on him during a landslide in a barite mine 15 kilometers from the district c",http://www.hurriyetdailynews.com/one-miner-killed-in-landslide-in-isparta-.aspx?pageID=238&nID=80883&NewsCatID=341,,,,,,,Şarkikaraağaç,"821039990,042","?arkikaraa?aç district, Isparta",POINT Z (31.37474442 38.05874031 4293),POINT (31.37474442 38.05874031)
"39,81556529","29,54420446",4327,Turkey,2015-05-17,17,5,2015,W. Asia,1,construction,"A 32-year-old heavy construction equipment operator, who got trapped inside a tunnel construction site for a hydroelectric power plant (HES) in Turkey’s western province of Kütahya, was found dead May 19, state-run Anadolu Agency reported. 

Enser Aka",http://www.hurriyetdailynews.com/one-worker-killed-one-injured-after-landslide-at-construction-site-in-turkeys-west.aspx?pageID=238&nid=82628&NewsCatID=341,,,,,,,Domaniç,"508374331,894",Karaköy village of Kütahya’s Domaniç district,POINT Z (29.54420446 39.81556529 4327),POINT (29.54420446 39.81556529)
"41,39857627","41,47175452",4476,Turkey,2015-08-24,24,8,2015,W. Asia,2,rainfall,"Also, a landslide buried a father, a son and one of their relatives in a house in Yoldere village. A couple and their 41-year-old daughter were also killed, when their house was buried by a landslide.",http://www.dailysabah.com/nation/2015/08/24/death-toll-feared-to-rise-after-flood-and-landslides-in-turkeys-northeastern-province-of-artvin,,,,,,,Hopa,"271570285,634","Yoldere village, Artvin",POINT Z (41.47175452 41.39857627 4476),POINT (41.47175452 41.39857627)
"41,39857627","41,47175452",4477,Turkey,2015-08-24,24,8,2015,W. Asia,2,rainfall,"Also, a landslide buried a father, a son and one of their relatives in a house in Yoldere village. A couple and their 41-year-old daughter were also killed, when their house was buried by a landslide.",http://www.dailysabah.com/nation/2015/08/24/death-toll-feared-to-rise-after-flood-and-landslides-in-turkeys-northeastern-province-of-artvin,,,,,,,Hopa,"271570285,634","Yoldere village, Artvin",POINT Z (41.47175452 41.39857627 4477),POINT (41.47175452 41.39857627)
"41,3806314","41,78063321",4567,Turkey,2015-11-11,11,11,2015,W. Asia,1,rainfall,"Two people died in Turkey’s Artvin province after heavy rain that began on Wednesday, November 11, caused extreme flooding, landslides, and property damage on Thursday, according to reports. Eleven people were said to be injured.

One of the dead, a th",https://uk.news.yahoo.com/video/two-dead-flooding-causes-landslides-175342287.html,The Borçka district was the heaviest-hit area in the city. A 3-year-old girl living on the second floor of an apartment building died after she was buried alive by a landslide.,http://www.dailysabah.com/nation/2015/11/14/artvin-recovers-from-deadly-floods-and-landslides,,,,,Borçka,"889744867,863","Borçka, Artvin",POINT Z (41.78063321 41.3806314 4567),POINT (41.78063321 41.3806314)
"41,3806314","41,78063321",4570,Turkey,2015-11-12,12,11,2015,W. Asia,1,rainfall,"Heavy rainfall in northeastern Turkey's Artvin province resulted in a landslide that killed two people on Thursday.

Showers began on Wednesday morning and continued through the day and night, which brought on a landslide. On Wednesday, the landslide cos",http://www.todayszaman.com/national_landslide-in-northeast-turkey-kills-2_404106.html,,,,,,,Borçka,"889744867,863","?brikli, Artvin Province",POINT Z (41.78063321 41.3806314 4570),POINT (41.78063321 41.3806314)
"41,3806314","41,78063321",4571,Turkey,2015-11-12,12,11,2015,W. Asia,1,rainfall,"Floods and landslides claimed two lives on Wednesday and Thursday in Artvin, a northeastern Turkish city where 10 people were killed in landslides in August.

The scale of the disaster was only revealed on Friday when workers started cleaning debris-stre",http://www.dailysabah.com/nation/2015/11/14/artvin-recovers-from-deadly-floods-and-landslides,,,,,,,Borçka,"889744867,863","Borçka, Artvin",POINT Z (41.78063321 41.3806314 4571),POINT (41.78063321 41.3806314)
"41,03273747","37,72484398",4812,Turkey,2016-07-05,5,7,2016,W. Asia,1,rainfall,"Two people were killed and two others were injured while one person was reportedly missing as heavy rain hit the Black Sea province of Ordu, triggering floods and landslides. 

Scores of houses and shops were submerged under water in the province’s Per",http://www.hurriyetdailynews.com/flooding-kills-two-in-turkeys-black-sea-province-.aspx?pageID=238&nID=101290&NewsCatID=341,,,,,,,Perşembe,"256875343,3","Tarlac?k, Ordu",POINT Z (37.72484398 41.03273747 4812),POINT (37.72484398 41.03273747)
"41,01411258","39,19561087",4967,Turkey,2016-09-21,21,9,2016,W. Asia,2,rainfall,"Two people died yesterday, 21 September, after torrential rain triggered a landslide in the Be?ikdüzü district of the Black Sea province of Trabzon in Turkey.

Turkish State Meteorological Service reported that over 26cm (10.24 inches) of rain fell in",http://floodlist.com/asia/turkey-2-dead-floods-landslides-trabzon-giresun-provinces,,,,,,,Beşikdüzü,"75359083,6679","Be?ikdüzü district, Trabzon",POINT Z (39.19561087 41.01411258 4967),POINT (39.19561087 41.01411258)
"38,0832093","42,23427878",5013,Turkey,2016-11-16,16,11,2016,W. Asia,4,construction,"Rescue teams sought to free 13 workers trapped in a copper mine in southeast Turkey on Friday after it was hit by a landslide that killed at least three people, the local governor’s office said. The mine’s owner, Park Elektrik, said heavy rain appear",http://indianexpress.com/article/world/world-news/thirteen-workers-trapped-three-dead-in-turkish-copper-mine-after-landslide-4382088/,,,,,,,Şirvan,"885302961,308","Madenkoy mine, in the Sirvan district of Siirt pr*",POINT Z (42.23427878 38.0832093 5013),POINT (42.23427878 38.0832093)
"40,95082457","40,76421443",5410,Turkey,2017-09-28,28,9,2017,W. Asia,1,rainfall,"At least one person has died after heavy rain caused major flash floods and landslides in the Rize region of northeastern Turkey, on September 28, 2017.

The person who died was identified in reports as a 40-year-old, Songul Tolan. The incident is report",https://watchers.news/2017/09/28/flash-flood-cayeli-rize-turkey/,,,,,,,Çayeli,"444396327,643","Gurp?nar, near Cayeli, Rize",POINT Z (40.76421443 40.95082457 5410),POINT (40.76421443 40.95082457)
"38,0832093","42,23427878",5470,Turkey,2017-11-29,29,11,2017,W. Asia,3,rainfall,"Three people were killed and five more were injured when a two-storey brick-house collapsed in the ?irvan district of Turkey’s southeastern Siirt province.

The cause of the collapse is unknown yet, while reports say a landslide might have occurred due",https://www.yenisafak.com/en/news/three-dead-five-injured-after-landslide-in-se-turkey-2829524,,,,,,,Şirvan,"885302961,308",?irvan district of Turkey’s southeastern Siirt p,POINT Z (42.23427878 38.0832093 5470),POINT (42.23427878 38.0832093)
"-1,178044283","29,86651122",2050,Uganda,2009-10-03,3,10,2009,E. Africa,6,rainfall,"AT LEAST six people, five of them children, have been confirmed dead after a landslide hit Kyokyezo village in Rubanda county, Kabale district. According to Rubanda MP Godfrey Ahabwe, four bodies have been recovered.

Two children, twins, were still trap",http://allafrica.com/stories/200910050009.html,,,,,,,Rubanda,"720694293,488","Kyokyezo village, Rubanda county, Kabale district",POINT Z (29.86651122 -1.178044283 2050),POINT (29.86651122 -1.178044283)
"1,048197545","34,39545421",2254,Uganda,2010-03-02,2,3,2010,E. Africa,358,rainfall,"Eighty people were confirmed dead while at least 350 were reported missing after a landslide struck Bududa District on Monday night. The tragedy followed a heavy downpour in Nametsi village on the slopes of Mt. Elgon, which started falling at about midd",http://allafrica.com/stories/201003030607.html,"The government is preparing an international appeal of as much as Shs35 billion [$17 million] for the victims of the Elgon landslide disaster.

The money is meant for resettlement as well as on-going efforts at relief, according to Information Minister K",http://allafrica.com/stories/201003040605.html,"The Red Cross estimates that 88 people died in the muddy deluge and rescuers are still uncovering bodies in Nametsi and the neighbouring Namakansa and Kubewo villages.

Around 270 people are still missing.",http://uk.reuters.com/article/idUKLDE6240V4._CH_.2420,"What started as unusually heavy rains in Nametsi, Eastern Uganda, resulted in a catastrophic landslide that completely wiped out three villages. The Uganda Red Cross immediately deployed some 60 volunteers to respond to the disaster that caused the death",http://www.reliefweb.int/rw/rwb.nsf/db900SID/ADGO-839T48?OpenDocument,Manjiya,"250771582,434","Nametsi village, Bududa District",POINT Z (34.39545421 1.048197545 2254),POINT (34.39545421 1.048197545)
"1,421309508","34,32620134",2956,Uganda,2011-08-28,28,8,2011,E. Africa,1,rainfall,"The slides buried Budyeke nursery school, Mabono PAG church, shops and the Uganda national farmers’ association project that had been dealing in organic farming and coffee.

Two drug shops and heifer international project Uganda offices were also burie",http://www.newvision.co.ug/D/8/12/763846,,,,,,,Bulambuli,"524235711,365","Budyeke, Bulambuli District",POINT Z (34.32620134 1.421309508 2956),POINT (34.32620134 1.421309508)
"50,12559982","23,89462089",4740,Ukraine,2016-05-30,30,5,2016,E. Europe,4,fire,"Bodies of three rescuers have been found at a landfill near the village of Hrybovychi, Lviv region, where a landslide happened on May 30, head of the Lviv branch of the State Emergencies Service in Lviv region, Vitaliy Turovtsev, wrote on Facebook.

""We",http://en.interfax.com.ua/news/general/347144.html,,,,,,,Zhovkivs'kyi,"1298696202,1","Hrybovychi, Lviv region",POINT Z (23.89462089 50.12559982 4740),POINT (23.89462089 50.12559982)
"47,35117852","-123,1974133",1269,United States,2007-12-03,3,12,2007,N. America,1,rainfall,"A man in Mason County died Monday night when he was buried in a building hit by a mudslide, said Kyle Herman, a spokesman for the Washington State Emergency Management Division.",http://www.columbian.com/news/state/APStories/AP12052007news242817.cfm,,,,,,,Mason,"2514018342,65","Mason County, Washington State",POINT Z (-123.1974133 47.35117852 1269),POINT (-123.1974133 47.35117852)
"39,28320032","-80,38057823",3441,United States,2012-11-30,30,11,2012,N. America,1,mining (unknown),Updates just came in from the U.S. Mine Safety and Health Administration and CONSOL Energy on their efforts to recovery the body of a United Mine Workers miner missing since last Friday following the collapse of a coal-waste embankment at the company’s,http://blogs.wvgazette.com/coaltattoo/2012/12/07/update-on-recovery-at-consol-impoundment/,,,,,,,Harrison,"1081427504,38","Robinson Run mining complex in Harrison County, S*",POINT Z (-80.38057823 39.28320032 3441),POINT (-80.38057823 39.28320032)
"37,62628098","-109,8035818",3575,United States,2013-05-07,7,5,2013,N. America,1,unknown,"A 19-year-old woman was killed in San Juan County on May 7 when a rock she was sitting on broke away and fell.

Christina Elizabeth Allen, of San Luis Obispo, CA died as a result of her injuries at the Kane Creek camping area in northern San Juan County.",http://www.sjrnews.com/view/full_story/22583458/article-Women-killed-in-rock-fall-during-camping-trip?instance=home_news_1st_right,,,,,,,San Juan,"20512987761,9",Kane Creek camping area in northern San Juan Coun*,POINT Z (-109.8035818 37.62628098 3575),POINT (-109.8035818 37.62628098)
"36,9759354","-82,62169882",150,United States,2004-08-20,20,8,2004,N. America,1,construction,"DMME says an A&G crew was moving rock and dirt in the early morning hours of Aug. 20 as part of converting the road to a coal haul road. However, the company had not submitted plans for that work to the agency.  Sometime after 2 a.m., a three-foot long r",http://www.zwire.com/site/news.cfm?BRD=1283&dept_id=158550&newsid=12812989&PAG=461&rfi=9,,,,,,,Wise,"1046812311,03","Inman, Virgina",POINT Z (-82.62169882 36.9759354 150),POINT (-82.62169882 36.9759354)
"34,84273279","-116,1796637",221,United States,2004-11-20,20,11,2004,N. America,1,unknown,"A 9-year-old was killed when a boulder smashed through a vehicle's window in a landslide north of Highland on Saturday, the California Highway Patrol said.",http://www.pe.com/localnews/sanbernardino/stories/PE_News_Local_bslide21.efc9.html,,http://www.crestlinecourier-news.com/articles/2004/11/24/news/news4.txt,,,,,San Bernardino,"52104221249,3","Highland, California",POINT Z (-116.1796637 34.84273279 221),POINT (-116.1796637 34.84273279)
"33,18944694","-96,57406115",246,United States,2004-12-15,15,12,2004,N. America,1,construction,"Rescue crews Thursday found the body of a construction worker who was trapped when rocks collapsed on him as he worked in a trench, authorities said.  Officials said Jose Cruz Morales, 47, was buried as he worked Wednesday afternoon to install a sewer ma",,,,,,,,Collin,"2292978423,58","Melissa, Texas",POINT Z (-96.57406115 33.18944694 246),POINT (-96.57406115 33.18944694)
"33,70302468","-117,7608619",283,United States,2005-02-20,20,2,2005,N. America,1,rainfall,"California's latest series of storms turned deadly when a rockslide killed a teenage girl in Orange County.  The girl, identified as 16-year-old Caitlin Oto, was in her bedroom when large boulders crashed through the walls and roof of her family's apartm",http://sfgate.com/cgi-bin/article.cgi?f=/n/a/2005/02/21/state/n024640S86.DTL,,,,,,,Orange,"2060751796,05","Silverado area east of Irvine, California",POINT Z (-117.7608619 33.70302468 283),POINT (-117.7608619 33.70302468)
